,ticker,period,mktcap,tao1,tao2,vol
5991,FPA_FIRST PENNSYLVANIA CORP,5.0,nan,,,normalVol
7364,FPA_FIRST PENNSYLVANIA CORP,6.0,nan,,,normalVol
8737,FPA_FIRST PENNSYLVANIA CORP,7.0,nan,,,normalVol
1873,FRB_FIRST REPUBLICBANK CORP,2.0,nan,694.264370395,1141.66779332,increasingVol
3246,FRB_FIRST REPUBLICBANK CORP,3.0,nan,,,normalVol
4619,FRB_FIRST REPUBLICBANK CORP,4.0,nan,,,normalVol
5992,FRB_FIRST REPUBLICBANK CORP,5.0,nan,,,normalVol
7365,FRB_FIRST REPUBLICBANK CORP,6.0,nan,,,normalVol
8738,FRB_FIRST REPUBLICBANK CORP,7.0,nan,,,normalVol
1874,FRE_FEDERAL HOME LOAN MORTGAGE CORP,2.0,nan,1684.76303203,1355.27660266,decreacingVol
3247,FRE_FEDERAL HOME LOAN MORTGAGE CORP,3.0,cap5,1569.12049859,1568.60173962,normalVol
4620,FRE_FEDERAL HOME LOAN MORTGAGE CORP,4.0,cap5,1319.28126143,2651.31850063,increasingVol
5993,FRE_FEDERAL HOME LOAN MORTGAGE CORP,5.0,cap5,3384.54352448,2553.08614122,decreacingVol
7366,FRE_FEDERAL HOME LOAN MORTGAGE CORP,6.0,nan,16450.7474377,16952.3880662,normalVol
8739,FRE_FEDERAL HOME LOAN MORTGAGE CORP,7.0,nan,,,normalVol
1875,FRO_FRONTIER CORP,2.0,nan,,,normalVol
3248,FRO_FRONTIER CORP,3.0,nan,781.389586376,1134.89863756,increasingVol
4621,FRO_FRONTIER CORP,4.0,nan,1132.75795338,2395.19197319,increasingVol
5994,FRO_FRONTIER CORP,5.0,nan,,,normalVol
7367,FRO_FRONTIER CORP,6.0,nan,,,normalVol
8740,FRO_FRONTIER CORP,7.0,nan,,,normalVol
1876,FRT_FEDERAL REALTY INVESTMENT TRUST,2.0,cap1,686.927238351,761.547031172,normalVol
3249,FRT_FEDERAL REALTY INVESTMENT TRUST,3.0,cap1,1134.56075925,918.845183161,decreacingVol
4622,FRT_FEDERAL REALTY INVESTMENT TRUST,4.0,cap1,1174.68854133,1750.19976674,increasingVol
5995,FRT_FEDERAL REALTY INVESTMENT TRUST,5.0,cap2,2639.54424907,2427.95939848,normalVol
7368,FRT_FEDERAL REALTY INVESTMENT TRUST,6.0,cap2,10673.3653634,6510.97225384,decreacingVol
8741,FRT_FEDERAL REALTY INVESTMENT TRUST,7.0,cap2,3902.96712359,3663.71508066,normalVol
1877,FRX_FOREST LABS INC,2.0,cap2,2678.04313934,2699.82088972,normalVol
3250,FRX_FOREST LABS INC,3.0,cap3,1993.70032487,2655.71140977,increasingVol
4623,FRX_FOREST LABS INC,4.0,cap3,3229.37838807,5017.41086602,increasingVol
5996,FRX_FOREST LABS INC,5.0,cap5,5005.60035741,4298.0180702,normalVol
7369,FRX_FOREST LABS INC,6.0,cap4,6050.2640171,6588.12048599,normalVol
8742,FRX_FOREST LABS INC,7.0,nan,2187.77236382,2544.29830158,normalVol
1878,FSH_FISHER SCIENTIFIC INTL INC,2.0,nan,100.194871795,45.441025641,decreacingVol
3251,FSH_FISHER SCIENTIFIC INTL INC,3.0,cap1,2348.76797724,2514.92825184,normalVol
4624,FSH_FISHER SCIENTIFIC INTL INC,4.0,cap1,1640.26484815,1012.71907791,decreacingVol
5997,FSH_FISHER SCIENTIFIC INTL INC,5.0,cap3,5684.87730476,6052.1670028,normalVol
7370,FSH_FISHER SCIENTIFIC INTL INC,6.0,nan,,,normalVol
8743,FSH_FISHER SCIENTIFIC INTL INC,7.0,nan,,,normalVol
1879,FSLR_FIRST SOLAR INC,2.0,nan,,,normalVol
3252,FSLR_FIRST SOLAR INC,3.0,nan,,,normalVol
4625,FSLR_FIRST SOLAR INC,4.0,nan,,,normalVol
5998,FSLR_FIRST SOLAR INC,5.0,nan,386.926686555,132.763731737,decreacingVol
7371,FSLR_FIRST SOLAR INC,6.0,cap4,29190.6474421,19439.4960233,decreacingVol
8744,FSLR_FIRST SOLAR INC,7.0,cap1,38007.3967312,15858.6048952,decreacingVol
1880,FTI_F M C TECHNOLOGIES INC,2.0,nan,,,normalVol
3253,FTI_F M C TECHNOLOGIES INC,3.0,nan,,,normalVol
4626,FTI_F M C TECHNOLOGIES INC,4.0,nan,372.384615385,235.947289809,decreacingVol
5999,FTI_F M C TECHNOLOGIES INC,5.0,cap2,3547.32363062,6154.25754805,increasingVol
7372,FTI_F M C TECHNOLOGIES INC,6.0,cap3,9609.03248924,6952.78253204,decreacingVol
8745,FTI_F M C TECHNOLOGIES INC,7.0,cap3,5119.4042886,8970.54185706,increasingVol
1881,FTL_FRUIT OF THE LOOM INC,2.0,cap1,2820.84798792,4025.74029552,increasingVol
3254,FTL_FRUIT OF THE LOOM INC,3.0,cap3,3624.90501946,2701.05304391,decreacingVol
4627,FTL_FRUIT OF THE LOOM INC,4.0,nan,2654.3598461,7457.64787418,increasingVol
6000,FTL_FRUIT OF THE LOOM INC,5.0,nan,,,normalVol
7373,FTL_FRUIT OF THE LOOM INC,6.0,nan,,,normalVol
8746,FTL_FRUIT OF THE LOOM INC,7.0,nan,,,normalVol
1882,FTR_FRONTIER COMMUNICATIONS CORP,2.0,nan,,,normalVol
3255,FTR_FRONTIER COMMUNICATIONS CORP,3.0,nan,,,normalVol
4628,FTR_FRONTIER COMMUNICATIONS CORP,4.0,nan,,,normalVol
6001,FTR_FRONTIER COMMUNICATIONS CORP,5.0,nan,,,normalVol
7374,FTR_FRONTIER COMMUNICATIONS CORP,6.0,nan,4756.36859671,6054.445435,increasingVol
8747,FTR_FRONTIER COMMUNICATIONS CORP,7.0,cap1,7133.5581624,9466.60540583,increasingVol
1883,FTV_FORTIVE CORP,2.0,nan,,,normalVol
3256,FTV_FORTIVE CORP,3.0,nan,,,normalVol
4629,FTV_FORTIVE CORP,4.0,nan,,,normalVol
6002,FTV_FORTIVE CORP,5.0,nan,,,normalVol
7375,FTV_FORTIVE CORP,6.0,nan,,,normalVol
8748,FTV_FORTIVE CORP,7.0,nan,407.936924783,282.151092667,decreacingVol
1884,FWLT_FOSTER WHEELER AG,2.0,nan,,,normalVol
3257,FWLT_FOSTER WHEELER AG,3.0,nan,,,normalVol
4630,FWLT_FOSTER WHEELER AG,4.0,nan,,,normalVol
6003,FWLT_FOSTER WHEELER AG,5.0,nan,,,normalVol
7376,FWLT_FOSTER WHEELER AG,6.0,nan,9166.14024671,6286.31064916,decreacingVol
8749,FWLT_FOSTER WHEELER AG,7.0,nan,4640.52105464,3737.29457391,decreacingVol
1885,F_FORD MOTOR CO DEL,2.0,cap5,1769.82093036,1302.34923057,decreacingVol
3258,F_FORD MOTOR CO DEL,3.0,cap5,2113.39777885,1887.10015376,normalVol
4631,F_FORD MOTOR CO DEL,4.0,cap5,1611.05087776,2014.32610142,increasingVol
6004,F_FORD MOTOR CO DEL,5.0,cap5,3912.00346815,7250.3901099,increasingVol
7377,F_FORD MOTOR CO DEL,6.0,cap5,17898.997863,14999.1659362,normalVol
8750,F_FORD MOTOR CO DEL,7.0,cap5,6731.503486,5090.82646544,decreacingVol
1886,GAO_GENERAL AMERICAN OIL CO TX,2.0,nan,,,normalVol
3259,GAO_GENERAL AMERICAN OIL CO TX,3.0,nan,,,normalVol
4632,GAO_GENERAL AMERICAN OIL CO TX,4.0,nan,,,normalVol
6005,GAO_GENERAL AMERICAN OIL CO TX,5.0,nan,,,normalVol
7378,GAO_GENERAL AMERICAN OIL CO TX,6.0,nan,,,normalVol
8751,GAO_GENERAL AMERICAN OIL CO TX,7.0,nan,,,normalVol
1887,GAP_GREAT ATLANTIC & PAC TEA INC,2.0,cap3,1026.02573868,989.864852607,normalVol
3260,GAP_GREAT ATLANTIC & PAC TEA INC,3.0,cap2,1119.73112289,1135.77446363,normalVol
4633,GAP_GREAT ATLANTIC & PAC TEA INC,4.0,cap1,1727.35531614,2228.21738782,increasingVol
6006,GAP_GREAT ATLANTIC & PAC TEA INC,5.0,cap1,3648.40162228,6822.25197748,increasingVol
7379,GAP_GREAT ATLANTIC & PAC TEA INC,6.0,cap1,8187.69854876,7366.96252232,normalVol
8752,GAP_GREAT ATLANTIC & PAC TEA INC,7.0,nan,,,normalVol
1888,GAS_NICOR INC,2.0,cap3,1110.68782689,1339.94793543,increasingVol
3261,GAS_NICOR INC,3.0,cap2,997.151084449,878.825694924,normalVol
4634,GAS_NICOR INC,4.0,cap2,1208.40455484,1764.55711603,increasingVol
6007,GAS_NICOR INC,5.0,cap1,4533.44369378,5028.920922,normalVol
7380,GAS_NICOR INC,6.0,cap1,9526.42444241,5419.82509497,decreacingVol
8753,GAS_NICOR INC,7.0,nan,,,normalVol
1889,GCO_GENESCO INC,2.0,cap1,1775.74388398,1711.84192652,normalVol
3262,GCO_GENESCO INC,3.0,cap1,2245.53131098,2795.21129825,increasingVol
4635,GCO_GENESCO INC,4.0,cap1,4026.43933036,6532.46225247,increasingVol
6008,GCO_GENESCO INC,5.0,cap1,8235.68959594,7513.29996904,normalVol
7381,GCO_GENESCO INC,6.0,cap1,17622.3681071,7470.37941947,decreacingVol
8754,GCO_GENESCO INC,7.0,cap1,6834.51780048,5561.22626204,decreacingVol
1890,GDT_GUIDANT CORP,2.0,nan,,,normalVol
3263,GDT_GUIDANT CORP,3.0,nan,1041.86525558,1898.09260656,increasingVol
4636,GDT_GUIDANT CORP,4.0,cap5,3414.81375796,4386.13862173,increasingVol
6009,GDT_GUIDANT CORP,5.0,cap5,4732.93063404,6405.51816838,increasingVol
7382,GDT_GUIDANT CORP,6.0,nan,,,normalVol
8755,GDT_GUIDANT CORP,7.0,nan,,,normalVol
1891,GDW_GOLDEN WEST FINANCIAL CORP,2.0,cap3,2041.17184797,1654.84861223,decreacingVol
3264,GDW_GOLDEN WEST FINANCIAL CORP,3.0,cap3,1178.19599202,1176.13616847,normalVol
4637,GDW_GOLDEN WEST FINANCIAL CORP,4.0,cap3,1714.40384477,2825.43790859,increasingVol
6010,GDW_GOLDEN WEST FINANCIAL CORP,5.0,cap4,2578.26436779,2947.21261511,normalVol
7383,GDW_GOLDEN WEST FINANCIAL CORP,6.0,nan,,,normalVol
8756,GDW_GOLDEN WEST FINANCIAL CORP,7.0,nan,,,normalVol
1892,GD_GENERAL DYNAMICS CORP,2.0,cap4,1454.85605374,1787.46332008,increasingVol
3265,GD_GENERAL DYNAMICS CORP,3.0,cap4,2126.34006785,1558.32968368,decreacingVol
4638,GD_GENERAL DYNAMICS CORP,4.0,cap4,1816.970578,3160.36968009,increasingVol
6011,GD_GENERAL DYNAMICS CORP,5.0,cap5,4558.80062535,2436.97540851,decreacingVol
7384,GD_GENERAL DYNAMICS CORP,6.0,cap5,3794.85518782,3573.67853822,normalVol
8757,GD_GENERAL DYNAMICS CORP,7.0,cap5,3301.39494591,3054.19305506,normalVol
1893,GEB_GERBER PRODUCTS CO,2.0,cap3,3107.90575671,1695.77489084,decreacingVol
3266,GEB_GERBER PRODUCTS CO,3.0,nan,1205.24070744,1350.66789021,normalVol
4639,GEB_GERBER PRODUCTS CO,4.0,nan,,,normalVol
6012,GEB_GERBER PRODUCTS CO,5.0,nan,,,normalVol
7385,GEB_GERBER PRODUCTS CO,6.0,nan,,,normalVol
8758,GEB_GERBER PRODUCTS CO,7.0,nan,,,normalVol
1894,GENZ_GENZYME CORP,2.0,cap1,2936.36227973,7447.71581784,increasingVol
3267,GENZ_GENZYME CORP,3.0,cap2,10466.5092791,12486.0759398,normalVol
4640,GENZ_GENZYME CORP,4.0,cap3,7911.45885119,12821.2101012,increasingVol
6013,GENZ_GENZYME CORP,5.0,cap4,10535.5233733,6034.98546405,decreacingVol
7386,GENZ_GENZYME CORP,6.0,cap4,5920.36379923,8314.40268421,increasingVol
8759,GENZ_GENZYME CORP,7.0,nan,,,normalVol
1895,GEN_GENON ENERGY INC,2.0,nan,,,normalVol
3268,GEN_GENON ENERGY INC,3.0,nan,,,normalVol
4641,GEN_GENON ENERGY INC,4.0,nan,,,normalVol
6014,GEN_GENON ENERGY INC,5.0,nan,,,normalVol
7387,GEN_GENON ENERGY INC,6.0,nan,1453.25709082,1520.83392892,normalVol
8760,GEN_GENON ENERGY INC,7.0,nan,1450.9246372,2075.58494277,increasingVol
1896,GET_GETTY OIL CO,2.0,nan,,,normalVol
3269,GET_GETTY OIL CO,3.0,nan,,,normalVol
4642,GET_GETTY OIL CO,4.0,nan,,,normalVol
6015,GET_GETTY OIL CO,5.0,nan,,,normalVol
7388,GET_GETTY OIL CO,6.0,nan,,,normalVol
8761,GET_GETTY OIL CO,7.0,nan,,,normalVol
1897,GE_GENERAL ELECTRIC CO,2.0,cap5,1138.5449151,1042.07363287,normalVol
3270,GE_GENERAL ELECTRIC CO,3.0,cap5,801.78254578,815.526078614,normalVol
4643,GE_GENERAL ELECTRIC CO,4.0,cap5,956.371828426,1176.07597353,increasingVol
6016,GE_GENERAL ELECTRIC CO,5.0,cap5,1508.16989935,1286.12287593,normalVol
7389,GE_GENERAL ELECTRIC CO,6.0,cap5,4658.80368034,4299.11735187,normalVol
8762,GE_GENERAL ELECTRIC CO,7.0,cap5,2420.78222609,2683.42313629,normalVol
1898,GFS_GIANT FOOD INC,2.0,cap3,741.528086158,811.062297887,normalVol
3271,GFS_GIANT FOOD INC,3.0,cap2,772.906446148,732.748543647,normalVol
4644,GFS_GIANT FOOD INC,4.0,nan,339.340892339,768.681155022,increasingVol
6017,GFS_GIANT FOOD INC,5.0,nan,,,normalVol
7390,GFS_GIANT FOOD INC,6.0,nan,,,normalVol
8763,GFS_GIANT FOOD INC,7.0,nan,,,normalVol
1899,GGP_GENERAL GROWTH PPTYS INC NEW,2.0,nan,,,normalVol
3272,GGP_GENERAL GROWTH PPTYS INC NEW,3.0,nan,,,normalVol
4645,GGP_GENERAL GROWTH PPTYS INC NEW,4.0,nan,,,normalVol
6018,GGP_GENERAL GROWTH PPTYS INC NEW,5.0,nan,,,normalVol
7391,GGP_GENERAL GROWTH PPTYS INC NEW,6.0,nan,1044.39548562,712.002200639,decreacingVol
8764,GGP_GENERAL GROWTH PPTYS INC NEW,7.0,cap4,2932.57666489,2979.78670378,normalVol
1900,GGP_GENERAL GROWTH PROPERTIES INC,2.0,nan,,,normalVol
3273,GGP_GENERAL GROWTH PROPERTIES INC,3.0,nan,1749.96095882,1252.26702958,decreacingVol
4646,GGP_GENERAL GROWTH PROPERTIES INC,4.0,cap2,1309.64855343,2369.91156932,increasingVol
6019,GGP_GENERAL GROWTH PROPERTIES INC,5.0,cap3,2744.06472986,2810.21238733,normalVol
7392,GGP_GENERAL GROWTH PROPERTIES INC,6.0,nan,4205.80646159,8430.97401959,increasingVol
8765,GGP_GENERAL GROWTH PROPERTIES INC,7.0,nan,,,normalVol
1901,GHB_HEILEMAN G BREWING INC,2.0,nan,359.445198251,925.129247658,increasingVol
3274,GHB_HEILEMAN G BREWING INC,3.0,nan,,,normalVol
4647,GHB_HEILEMAN G BREWING INC,4.0,nan,,,normalVol
6020,GHB_HEILEMAN G BREWING INC,5.0,nan,,,normalVol
7393,GHB_HEILEMAN G BREWING INC,6.0,nan,,,normalVol
8766,GHB_HEILEMAN G BREWING INC,7.0,nan,,,normalVol
1902,GHC_GALEN HEALTH CARE INC,2.0,nan,,,normalVol
3275,GHC_GALEN HEALTH CARE INC,3.0,nan,165.052548061,400.704052167,increasingVol
4648,GHC_GALEN HEALTH CARE INC,4.0,nan,,,normalVol
6021,GHC_GALEN HEALTH CARE INC,5.0,nan,,,normalVol
7394,GHC_GALEN HEALTH CARE INC,6.0,nan,,,normalVol
8767,GHC_GALEN HEALTH CARE INC,7.0,nan,,,normalVol
1903,GHC_GRAHAM HOLDINGS CO,2.0,nan,,,normalVol
3276,GHC_GRAHAM HOLDINGS CO,3.0,nan,,,normalVol
4649,GHC_GRAHAM HOLDINGS CO,4.0,nan,,,normalVol
6022,GHC_GRAHAM HOLDINGS CO,5.0,nan,,,normalVol
7395,GHC_GRAHAM HOLDINGS CO,6.0,nan,,,normalVol
8768,GHC_GRAHAM HOLDINGS CO,7.0,nan,2058.02633738,2530.0498297,increasingVol
1904,GIC_GENERAL INSTRUMENT CORP DEL,2.0,nan,,,normalVol
3277,GIC_GENERAL INSTRUMENT CORP DEL,3.0,nan,,,normalVol
4650,GIC_GENERAL INSTRUMENT CORP DEL,4.0,nan,1621.86102297,1903.40473294,normalVol
6023,GIC_GENERAL INSTRUMENT CORP DEL,5.0,nan,,,normalVol
7396,GIC_GENERAL INSTRUMENT CORP DEL,6.0,nan,,,normalVol
8769,GIC_GENERAL INSTRUMENT CORP DEL,7.0,nan,,,normalVol
1905,GIC_GENERAL INSTRUMENT CORP NEW,2.0,nan,,,normalVol
3278,GIC_GENERAL INSTRUMENT CORP NEW,3.0,cap3,3606.41681166,4423.07721111,increasingVol
4651,GIC_GENERAL INSTRUMENT CORP NEW,4.0,nan,421.799982471,381.799538121,normalVol
6024,GIC_GENERAL INSTRUMENT CORP NEW,5.0,nan,,,normalVol
7397,GIC_GENERAL INSTRUMENT CORP NEW,6.0,nan,,,normalVol
8770,GIC_GENERAL INSTRUMENT CORP NEW,7.0,nan,,,normalVol
1906,GIDL_GIDDINGS & LEWIS INC WIS,2.0,nan,2916.48336721,2671.54111962,normalVol
3279,GIDL_GIDDINGS & LEWIS INC WIS,3.0,cap1,5599.04925621,5030.10474454,normalVol
4652,GIDL_GIDDINGS & LEWIS INC WIS,4.0,nan,1236.46612218,1113.37991799,normalVol
6025,GIDL_GIDDINGS & LEWIS INC WIS,5.0,nan,,,normalVol
7398,GIDL_GIDDINGS & LEWIS INC WIS,6.0,nan,,,normalVol
8771,GIDL_GIDDINGS & LEWIS INC WIS,7.0,nan,,,normalVol
1907,GID_GIDDINGS & LEWIS INC,2.0,nan,,,normalVol
3280,GID_GIDDINGS & LEWIS INC,3.0,nan,,,normalVol
4653,GID_GIDDINGS & LEWIS INC,4.0,nan,,,normalVol
6026,GID_GIDDINGS & LEWIS INC,5.0,nan,,,normalVol
7399,GID_GIDDINGS & LEWIS INC,6.0,nan,,,normalVol
8772,GID_GIDDINGS & LEWIS INC,7.0,nan,,,normalVol
1908,GILD_GILEAD SCIENCES INC,2.0,nan,,,normalVol
3281,GILD_GILEAD SCIENCES INC,3.0,cap1,3912.7747802,7491.36965999,increasingVol
4654,GILD_GILEAD SCIENCES INC,4.0,cap2,7371.640699,13017.3911168,increasingVol
6027,GILD_GILEAD SCIENCES INC,5.0,cap4,12042.9555506,5854.14860598,decreacingVol
7400,GILD_GILEAD SCIENCES INC,6.0,cap5,6026.20763258,7253.89877796,increasingVol
8773,GILD_GILEAD SCIENCES INC,7.0,cap5,5080.42392992,5248.50859027,normalVol
1909,GIS_GENERAL MILLS INC,2.0,cap5,1734.17414152,1062.5989273,decreacingVol
3282,GIS_GENERAL MILLS INC,3.0,cap5,1202.93545024,1512.27488912,increasingVol
4655,GIS_GENERAL MILLS INC,4.0,cap4,1989.50188913,2506.59092386,increasingVol
6028,GIS_GENERAL MILLS INC,5.0,cap5,2720.80597262,2966.68420999,normalVol
7401,GIS_GENERAL MILLS INC,6.0,cap5,5458.43305774,4647.02077109,normalVol
8774,GIS_GENERAL MILLS INC,7.0,cap5,3547.17650077,3328.35316162,normalVol
1910,GK_G K TECHNOLOGIES INC,2.0,nan,,,normalVol
3283,GK_G K TECHNOLOGIES INC,3.0,nan,,,normalVol
4656,GK_G K TECHNOLOGIES INC,4.0,nan,,,normalVol
6029,GK_G K TECHNOLOGIES INC,5.0,nan,,,normalVol
7402,GK_G K TECHNOLOGIES INC,6.0,nan,,,normalVol
8775,GK_G K TECHNOLOGIES INC,7.0,nan,,,normalVol
1911,GLBC_GLOBAL CROSSING LTD,2.0,nan,,,normalVol
3284,GLBC_GLOBAL CROSSING LTD,3.0,nan,,,normalVol
4657,GLBC_GLOBAL CROSSING LTD,4.0,nan,,,normalVol
6030,GLBC_GLOBAL CROSSING LTD,5.0,nan,8183.68375857,3347.87047467,decreacingVol
7403,GLBC_GLOBAL CROSSING LTD,6.0,cap1,4185.26794492,2690.71906237,decreacingVol
8776,GLBC_GLOBAL CROSSING LTD,7.0,nan,,,normalVol
1912,GLD_GOULD INC,2.0,nan,1390.62561923,1481.16229861,normalVol
3285,GLD_GOULD INC,3.0,nan,,,normalVol
4658,GLD_GOULD INC,4.0,nan,,,normalVol
6031,GLD_GOULD INC,5.0,nan,,,normalVol
7404,GLD_GOULD INC,6.0,nan,,,normalVol
8777,GLD_GOULD INC,7.0,nan,,,normalVol
1913,GLD_SANTA FE PACIFIC GOLD CORP,2.0,nan,,,normalVol
3286,GLD_SANTA FE PACIFIC GOLD CORP,3.0,nan,1532.62939164,1649.77231724,normalVol
4659,GLD_SANTA FE PACIFIC GOLD CORP,4.0,nan,353.692970045,191.5100275,decreacingVol
6032,GLD_SANTA FE PACIFIC GOLD CORP,5.0,nan,,,normalVol
7405,GLD_SANTA FE PACIFIC GOLD CORP,6.0,nan,,,normalVol
8778,GLD_SANTA FE PACIFIC GOLD CORP,7.0,nan,,,normalVol
1914,GLK_GREAT LAKES CHEM CORP,2.0,cap3,2115.99685259,1490.74972911,decreacingVol
3287,GLK_GREAT LAKES CHEM CORP,3.0,cap4,1941.48789536,1871.11228374,normalVol
4660,GLK_GREAT LAKES CHEM CORP,4.0,cap2,2514.07667276,2610.08217296,normalVol
6033,GLK_GREAT LAKES CHEM CORP,5.0,nan,2716.65398126,4287.92327001,increasingVol
7406,GLK_GREAT LAKES CHEM CORP,6.0,nan,,,normalVol
8779,GLK_GREAT LAKES CHEM CORP,7.0,nan,,,normalVol
1915,GLW_CORNING INC,2.0,nan,685.669205146,567.740489981,decreacingVol
3288,GLW_CORNING INC,3.0,cap5,1457.38945093,1542.49717092,normalVol
4661,GLW_CORNING INC,4.0,cap5,2600.88997294,7520.2344828,increasingVol
6034,GLW_CORNING INC,5.0,cap5,5940.33657197,4806.44166655,decreacingVol
7407,GLW_CORNING INC,6.0,cap5,6611.35195367,6451.798198,normalVol
8780,GLW_CORNING INC,7.0,cap4,5762.55714957,5035.28710642,normalVol
1916,GMCR_KEURIG GREEN MOUNTAIN INC,2.0,nan,,,normalVol
3289,GMCR_KEURIG GREEN MOUNTAIN INC,3.0,nan,,,normalVol
4662,GMCR_KEURIG GREEN MOUNTAIN INC,4.0,nan,,,normalVol
6035,GMCR_KEURIG GREEN MOUNTAIN INC,5.0,nan,,,normalVol
7408,GMCR_KEURIG GREEN MOUNTAIN INC,6.0,nan,,,normalVol
8781,GMCR_KEURIG GREEN MOUNTAIN INC,7.0,nan,3277.96908207,5085.30265598,increasingVol
1917,GME_GAMESTOP CORP NEW,2.0,nan,,,normalVol
3290,GME_GAMESTOP CORP NEW,3.0,nan,,,normalVol
4663,GME_GAMESTOP CORP NEW,4.0,nan,,,normalVol
6036,GME_GAMESTOP CORP NEW,5.0,nan,5072.95123705,4678.52973223,normalVol
7409,GME_GAMESTOP CORP NEW,6.0,cap2,13239.6887834,18711.3703679,increasingVol
8782,GME_GAMESTOP CORP NEW,7.0,cap1,17039.5778739,14835.3616004,normalVol
1918,GME_GAMESTOP CORP,2.0,nan,,,normalVol
3291,GME_GAMESTOP CORP,3.0,nan,,,normalVol
4664,GME_GAMESTOP CORP,4.0,nan,,,normalVol
6037,GME_GAMESTOP CORP,5.0,nan,8591.65550188,10810.0514439,increasingVol
7410,GME_GAMESTOP CORP,6.0,nan,,,normalVol
8783,GME_GAMESTOP CORP,7.0,nan,,,normalVol
1919,GM_GENERAL MOTORS CO,2.0,nan,,,normalVol
3292,GM_GENERAL MOTORS CO,3.0,nan,,,normalVol
4665,GM_GENERAL MOTORS CO,4.0,nan,,,normalVol
6038,GM_GENERAL MOTORS CO,5.0,nan,,,normalVol
7411,GM_GENERAL MOTORS CO,6.0,nan,1850.49053669,1250.2312453,decreacingVol
8784,GM_GENERAL MOTORS CO,7.0,cap5,6025.36729123,5677.66818509,normalVol
1920,GM_GENERAL MOTORS CORP,2.0,cap5,1983.12896869,1308.21628241,decreacingVol
3293,GM_GENERAL MOTORS CORP,3.0,cap5,2116.80408057,2008.97026725,normalVol
4666,GM_GENERAL MOTORS CORP,4.0,cap5,2334.11425367,3478.75060892,increasingVol
6039,GM_GENERAL MOTORS CORP,5.0,cap5,6014.39064134,11356.3691154,increasingVol
7412,GM_GENERAL MOTORS CORP,6.0,nan,8249.73240897,17674.973405,increasingVol
8785,GM_GENERAL MOTORS CORP,7.0,nan,,,normalVol
1921,GNN_GREAT NORTHERN NEKOOSA CORP,2.0,nan,2077.04641759,2387.04091523,normalVol
3294,GNN_GREAT NORTHERN NEKOOSA CORP,3.0,nan,,,normalVol
4667,GNN_GREAT NORTHERN NEKOOSA CORP,4.0,nan,,,normalVol
6040,GNN_GREAT NORTHERN NEKOOSA CORP,5.0,nan,,,normalVol
7413,GNN_GREAT NORTHERN NEKOOSA CORP,6.0,nan,,,normalVol
8786,GNN_GREAT NORTHERN NEKOOSA CORP,7.0,nan,,,normalVol
1922,GNO_GINOS INC,2.0,nan,,,normalVol
3295,GNO_GINOS INC,3.0,nan,,,normalVol
4668,GNO_GINOS INC,4.0,nan,,,normalVol
6041,GNO_GINOS INC,5.0,nan,,,normalVol
7414,GNO_GINOS INC,6.0,nan,,,normalVol
8787,GNO_GINOS INC,7.0,nan,,,normalVol
1923,GNW_GENWORTH FINANCIAL INC,2.0,nan,,,normalVol
3296,GNW_GENWORTH FINANCIAL INC,3.0,nan,,,normalVol
4669,GNW_GENWORTH FINANCIAL INC,4.0,nan,,,normalVol
6042,GNW_GENWORTH FINANCIAL INC,5.0,nan,2613.70621842,2128.73787158,decreacingVol
7415,GNW_GENWORTH FINANCIAL INC,6.0,cap3,11701.1726385,14219.7417563,increasingVol
8788,GNW_GENWORTH FINANCIAL INC,7.0,cap1,10831.2868586,10419.5056741,normalVol
1924,GOOGL_ALPHABET INC,2.0,nan,,,normalVol
3297,GOOGL_ALPHABET INC,3.0,nan,,,normalVol
4670,GOOGL_ALPHABET INC,4.0,nan,,,normalVol
6043,GOOGL_ALPHABET INC,5.0,nan,,,normalVol
7416,GOOGL_ALPHABET INC,6.0,nan,,,normalVol
8789,GOOGL_ALPHABET INC,7.0,nan,1221.44764626,902.947893447,decreacingVol
1925,GOSHA_OSHKOSH B GOSH INC,2.0,cap1,3352.43242335,4154.0302888,increasingVol
3298,GOSHA_OSHKOSH B GOSH INC,3.0,cap1,2818.65148433,2212.94910791,decreacingVol
4671,GOSHA_OSHKOSH B GOSH INC,4.0,cap1,3187.72290272,2508.34290008,decreacingVol
6044,GOSHA_OSHKOSH B GOSH INC,5.0,nan,1757.04614558,2440.19686054,increasingVol
7417,GOSHA_OSHKOSH B GOSH INC,6.0,nan,,,normalVol
8790,GOSHA_OSHKOSH B GOSH INC,7.0,nan,,,normalVol
1926,GO_DISNEY WALT CO,2.0,nan,,,normalVol
3299,GO_DISNEY WALT CO,3.0,nan,,,normalVol
4672,GO_DISNEY WALT CO,4.0,nan,1969.7616503,1036.63324197,decreacingVol
6045,GO_DISNEY WALT CO,5.0,nan,,,normalVol
7418,GO_DISNEY WALT CO,6.0,nan,,,normalVol
8791,GO_DISNEY WALT CO,7.0,nan,,,normalVol
1927,GO_GULF CORP,2.0,nan,,,normalVol
3300,GO_GULF CORP,3.0,nan,,,normalVol
4673,GO_GULF CORP,4.0,nan,,,normalVol
6046,GO_GULF CORP,5.0,nan,,,normalVol
7419,GO_GULF CORP,6.0,nan,,,normalVol
8792,GO_GULF CORP,7.0,nan,,,normalVol
1928,GPC_GENUINE PARTS CO,2.0,cap4,972.195377596,1015.53513009,normalVol
